istat,comune,lng,lat
95019,Cuglieri,8.56821770,40.18978261
95020,Fordongianus,8.80796530,39.99491588
95021,Ghilarza,8.83469320,40.12146240
95022,Gonnoscodina,8.83584438,39.70069319
95023,Gonnosnò,8.87190545,39.76003369
95024,Gonnostramatza,8.83143099,39.68010941
95025,Marrubiu,8.63626196,39.74888134
95026,Masullas,8.77925361,39.70146376
95027,Milis,8.63718190,40.04930783
95028,Mogorella,8.85826520,39.86312370
95029,Mogoro,8.77457552,39.68410563
95030,Morgongiori,8.76772542,39.74615282
95031,Narbolia,8.57500076,40.04770998
95032,Neoneli,8.94401269,40.06150392
95033,Norbello,8.83225005,40.13395535
95034,Nughedu Santa Vittoria,8.95429692,40.10206996
95035,Nurachi,8.53991438,39.97379024
95036,Nureci,8.97397217,39.82410064
95037,Ollastra,8.73466810,39.95122575
95038,Oristano,8.59118315,39.90381075
95039,Palmas Arborea,8.64568223,39.87599627
95040,Pau,8.80309813,39.79271818
95041,Paulilatino,8.76049414,40.08656495
95042,Pompu,8.79571898,39.72488017
95043,Riola Sardo,8.53847299,39.99654532
95044,Ruinas,8.89641753,39.90577058
95045,Samugheo,8.93960557,39.94719111
95046,San Nicolò d'Arcidano,8.64669205,39.68528787
95047,Santa Giusta,8.60863024,39.87845035
95048,Villa Sant'Antonio,8.90128470,39.85815513
95049,Santu Lussurgiu,8.65196647,40.13731299
95050,San Vero Milis,8.59915025,40.01279270
95051,Scano di Montiferro,8.58351845,40.21682334
95052,Sedilo,8.92091693,40.17485387
95053,Seneghe,8.61146801,40.08064293
95054,Senis,8.93954859,39.82163704
95055,Sennariolo,8.55628704,40.21243637
95056,Siamaggiore,8.63615437,39.94874157
95057,Siamanna,8.75961834,39.92019454
95058,Simala,8.82962503,39.71928821
95059,Simaxis,8.69090471,39.93033700
95060,Sini,8.90636308,39.75247187
95061,Siris,8.77487540,39.71281218
95062,Solarussa,8.67075837,39.95315767
95063,Sorradile,8.93276947,40.10664792
95064,Tadasuni,8.88260572,40.11069858
95065,Terralba,8.63618393,39.72020036
95066,Tramatza,8.64862429,40.00288031
95067,Tresnuraghes,8.51882002,40.25092504
95068,Ulà Tirso,8.90542873,40.04502134
95069,Uras,8.70107597,39.69835218
95070,Usellus,8.85263281,39.80828003
95071,Villanova Truschedu,8.75256917,39.98959369
95072,Villaurbana,8.77810331,39.88618034
95073,Villa Verde,8.82102064,39.79603586
95074,Zeddiani,8.59548717,39.98957536
95075,Zerfaliu,8.70754907,39.95801670
95076,Siapiccia,8.76176243,39.92642793
95077,Curcuris,8.83141321,39.74636188
95078,Soddì,8.87719316,40.12902116
95079,Bosa,8.49783022,40.29914877
95080,Flussio,8.54151996,40.26709307
95082,Laconi,9.05223689,39.85393830
95083,Magomadas,8.52539906,40.26420338
95084,Modolo,8.52782133,40.27408198
95085,Montresta,8.49987434,40.37371320
95086,Sagama,8.57809360,40.26099005
95087,Suni,8.55027974,40.27974185
95088,Tinnura,8.54820696,40.26924954
96001,Ailoche,8.22037978,45.69805689
96002,Andorno Micca,8.05331781,45.61556222
96003,Benna,8.12515045,45.51239521
96004,Biella,8.05408217,45.56651120
96005,Bioglio,8.13026025,45.60759081
96006,Borriana,8.03958043,45.50597172
96007,Brusnengo,8.25253753,45.59612900
96008,Callabiana,8.09073837,45.63371909
96009,Camandona,8.10001027,45.64170800
96010,Camburzano,8.00331392,45.54420854
96012,Candelo,8.11270153,45.54629840
96013,Caprile,8.21297248,45.69295392
96014,Casapinta,8.19340071,45.61503414
96015,Castelletto Cervo,8.22520133,45.51900248
96016,Cavaglià,8.09349127,45.40576150
96017,Cerreto Castello,8.15448008,45.56579068
96018,Cerrione,8.07399473,45.48090765
96019,Coggiola,8.18516433,45.68458119
96020,Cossato,8.18059835,45.57009628
96021,Crevacuore,8.24712685,45.68583543
96023,Curino,8.23588835,45.62759246
96024,Donato,7.90758202,45.52829168
96025,Dorzano,8.09696969,45.42521789
96026,Gaglianico,8.07472381,45.53940449
96027,Gifflenga,8.23164140,45.49327795
96028,Graglia,7.98111742,45.55789060
96030,Magnano,8.00512714,45.46270375
96031,Massazza,8.16516301,45.49207278
96032,Masserano,8.22326903,45.59569512
96033,Mezzana Mortigliengo,8.18944665,45.62596366
96034,Miagliano,8.04377432,45.61413517
96035,Mongrando,8.00724710,45.51922940
96037,Mottalciata,8.20748723,45.50864035
96038,Muzzano,7.98649835,45.56061025
96039,Netro,7.94789744,45.53803303
96040,Occhieppo Inferiore,8.02256281,45.55321879
96041,Occhieppo Superiore,8.00471909,45.56477793
96042,Pettinengo,8.1053,45.6140
96043,Piatto,8.13519326,45.59180085
96044,Piedicavallo,7.95605870,45.68961430
96046,Pollone,8.00093472,45.58353694
96047,Ponderano,8.05681027,45.53855174
96048,Portula,8.17908293,45.67532016
96049,Pralungo,8.03805645,45.59093233
96050,Pray,8.20872877,45.67616746
96051,Quaregna,8.16475846,45.57635631
96053,Ronco Biellese,8.09888176,45.58161079
96054,Roppolo,8.06865083,45.42041129
96055,Rosazza,7.97753399,45.67613222
96056,Sagliano Micca,8.04528230,45.62281145
96057,Sala Biellese,7.95549106,45.50831749
96058,Salussola,8.10888507,45.44931124
96059,Sandigliano,8.07594373,45.52149102
96062,Soprana,8.19848524,45.63897801
96063,Sordevolo,7.97528638,45.57149665
96064,Sostegno,8.26898954,45.65353479
96065,Strona,8.16927886,45.62070490
96066,Tavigliano,8.05319422,45.62362698
96067,Ternengo,8.11494286,45.59011149
96068,Tollegno,8.05325511,45.59445387
96069,Torrazzo,7.95539742,45.49810141
96070,Trivero,8.16114656,45.66449726
96071,Valdengo,8.13614989,45.57110590
96072,Vallanzengo,8.14829733,45.60348752
96073,Valle Mosso,8.14241419,45.63512144
96074,Valle San Nicolao,8.14077093,45.60703360
96075,Veglio,8.11414042,45.64008308
96076,Verrone,8.11971546,45.50393754
96077,Vigliano Biellese,8.10994124,45.56215813
96078,Villa del Bosco,8.28264727,45.62028682
96079,Villanova Biellese,8.19269978,45.48274602
96080,Viverone,8.05065764,45.42559871
96081,Zimone,8.03735180,45.44945092
96082,Zubiena,7.99732883,45.49283372
96083,Zumaglia,8.08870242,45.59478458
96084,Mosso,8.13639953,45.64643296
96085,Lessona,8.1962,45.5861
96086,Campiglia Cervo,8.0121,45.6577
97001,Abbadia Lariana,9.33454921,45.90049968
97002,Airuno,9.42246629,45.75440641
97003,Annone di Brianza,9.33099149,45.80521736
97004,Ballabio,9.42416753,45.89603656
97005,Barzago,9.31649287,45.75521730
97006,Barzanò,9.31677649,45.73463917
97007,Barzio,9.46834431,45.94646921
97008,Bellano,9.30276896,46.04329184
97009,Bosisio Parini,9.28792190,45.80042412
97010,Brivio,9.44832519,45.74211964
97011,Bulciago,9.28389095,45.75086323
97012,Calco,9.41788138,45.72538205
97013,Calolziocorte,9.43211005,45.80179176
97014,Carenno,9.46166828,45.80142537
97015,Casargo,9.38827009,46.03836074
97016,Casatenovo,9.31559457,45.69906559
97017,Cassago Brianza,9.29482669,45.74049083
97018,Cassina Valsassina,9.47938526,45.93197829
97019,Castello di Brianza,9.34825110,45.75583080
97020,Cernusco Lombardone,9.39755363,45.69048908
97021,Cesana Brianza,9.30076427,45.81945672
97022,Civate,9.34739938,45.82585276
97023,Colico,9.37501095,46.13383442
97024,Colle Brianza,9.36590868,45.76169384
97025,Cortenova,9.38375114,45.99971959
97026,Costa Masnaga,9.27629819,45.76962292
97027,Crandola Valsassina,9.38010344,46.02218424
97028,Cremella,9.30340979,45.73994321
97029,Cremeno,9.47362557,45.93336923
97030,Dervio,9.30672896,46.07707832
97031,Dolzago,9.34365014,45.76837239
97032,Dorio,9.31936763,46.10173440
97033,Ello,9.36569195,45.78781576
97034,Erve,9.44559378,45.82074408
97035,Esino Lario,9.33536596,45.99492366
97036,Galbiate,9.37443985,45.81434886
97037,Garbagnate Monastero,9.30266940,45.77238143
97038,Garlate,9.40408793,45.80427241
97039,Imbersago,9.44460607,45.70528562
97040,Introbio,9.45180466,45.97630630
97041,Introzzo,9.34136960,46.08100075
97042,Lecco,9.39339225,45.85575780
97043,Lierna,9.30693738,45.95614539
97044,Lomagna,9.37567172,45.66758561
97045,Malgrate,9.37340670,45.85188226
97046,Mandello del Lario,9.31952487,45.91727086
97047,Margno,9.37998387,46.03048114
97048,Merate,9.41001487,45.69853645
97049,Missaglia,9.33430617,45.70851014
97050,Moggio,9.49003943,45.93125375
97051,Molteno,9.30658657,45.77706657
97052,Monte Marenzo,9.45353310,45.77093551
97053,Montevecchia,9.38064669,45.70546046
97054,Monticello Brianza,9.31503825,45.71068694
97055,Morterone,9.48275860,45.87625364
97056,Nibionno,9.26395748,45.75311856
97057,Oggiono,9.35098460,45.79190730
97058,Olgiate Molgora,9.40299197,45.72978003
97059,Olginate,9.41032434,45.80227987
97060,Oliveto Lario,9.28396721,45.92997974
97061,Osnago,9.38801660,45.67573447
97062,Paderno d'Adda,9.44739335,45.68024814
97063,Pagnona,9.40244417,46.05981895
97064,Parlasco,9.34538141,46.01812696
97065,Pasturo,9.44344209,45.95138347
97067,Perledo,9.29557182,46.01528711
97068,Pescate,9.39454080,45.82997355
97069,Premana,9.42310564,46.05223653
97070,Primaluna,9.42946587,45.98688109
97071,Robbiate,9.43981350,45.68882431
97072,Rogeno,9.26696362,45.78331911
97074,Santa Maria Hoè,9.37150125,45.74363037
97075,Sirone,9.32364660,45.77254626
97076,Sirtori,9.33386291,45.73527762
97077,Sueglio,9.33309670,46.08569063
97078,Suello,9.30815929,45.81854832
97079,Taceno,9.36514327,46.02094716
97080,Torre de' Busi,9.47620478,45.77277339
97081,Tremenico,9.36599386,46.07591544
97082,Valgreghentino,9.41319640,45.76943620
97083,Valmadrera,9.36027083,45.84697540
97084,Varenna,9.28358759,46.01061300
97085,Vendrogno,9.32984089,46.03417625
97086,Vercurago,9.42480039,45.81074991
97089,Vestreno,9.32301029,46.08326652
97090,Viganò,9.32419661,45.72607126
97091,Verderio,9.44182,45.6630
97092,La Valletta Brianza,9.3641,45.7386
98001,Abbadia Cerreto,9.59252482,45.31239093
98002,Bertonico,9.66860158,45.23388802
98003,Boffalora d'Adda,9.49469045,45.35863081
98004,Borghetto Lodigiano,9.49802352,45.21274117
98005,Borgo San Giovanni,9.42534131,45.27563501
98006,Brembio,9.56969713,45.21510310
98007,Camairago,9.72690145,45.20543687
98008,Casaletto Lodigiano,9.36181333,45.29313323
98009,Casalmaiocco,9.37166246,45.35304438
98010,Casalpusterlengo,9.65107115,45.17779667
98011,Caselle Landi,9.79199005,45.10376862
98012,Caselle Lurani,9.36013950,45.28043270
98013,Castelnuovo Bocca d'Adda,9.86941312,45.11236905
98014,Castiglione d'Adda,9.69503024,45.21568553
98015,Castiraga Vidardo,9.40263970,45.25645353
98016,Cavacurta,9.74207463,45.18991546
98017,Cavenago d'Adda,9.60179501,45.28396500
98018,Cervignano d'Adda,9.42263787,45.37383020
98019,Codogno,9.70319172,45.16002706
98020,Comazzo,9.46396154,45.44065289
98021,Cornegliano Laudense,9.47244994,45.28440382
98022,Corno Giovine,9.75575331,45.13316732
98023,Cornovecchio,9.79762322,45.13613580
98024,Corte Palasio,9.56277245,45.31328084
98025,Crespiatica,9.57460944,45.35705659
98026,Fombio,9.68359880,45.13679397
98027,Galgagnano,9.44295797,45.35787967
98028,Graffignana,9.45327197,45.21132374
98029,Guardamiglio,9.68130572,45.10906231
98030,Livraga,9.54480862,45.19263197
98031,Lodi,9.50372077,45.31440693
98032,Lodi Vecchio,9.41484635,45.30071382
98033,Maccastorna,9.85253271,45.14662982
98034,Mairago,9.57849814,45.25226160
98035,Maleo,9.76453690,45.16820705
98036,Marudo,9.37499100,45.25255767
98037,Massalengo,9.48985029,45.26351699
98038,Meleti,9.83678055,45.11879786
98039,Merlino,9.42987934,45.43290041
98040,Montanaso Lombardo,9.46308821,45.33528152
98041,Mulazzano,9.39792838,45.37214807
98042,Orio Litta,9.55531306,45.15721239
98043,Ospedaletto Lodigiano,9.58096352,45.16922848
98044,Ossago Lodigiano,9.53647968,45.24486530
98045,Pieve Fissiraga,9.45925148,45.26269190
98046,Salerano sul Lambro,9.38568468,45.29456749
98047,San Fiorano,9.72191772,45.13593789
98048,San Martino in Strada,9.53053223,45.27079119
98049,San Rocco al Porto,9.69829190,45.08047376
98050,Sant'Angelo Lodigiano,9.40957845,45.23811718
98051,Santo Stefano Lodigiano,9.74305379,45.12207369
98052,Secugnago,9.59141693,45.23034457
98053,Senna Lodigiana,9.59358479,45.14724910
98054,Somaglia,9.63788616,45.14698574
98055,Sordio,9.36686763,45.34019629
98056,Tavazzano con Villavesco,9.40969561,45.32750177
98057,Terranova dei Passerini,9.67828733,45.19868186
98058,Turano Lodigiano,9.62271984,45.24823835
98059,Valera Fratta,9.33350996,45.25682239
98060,Villanova del Sillaro,9.48089049,45.23730986
98061,Zelo Buon Persico,9.42923234,45.41160891
99001,Bellaria-Igea Marina,12.45805808,44.14760173
99002,Cattolica,12.74464322,43.96376667
99003,Coriano,12.60253363,43.96440610
99004,Gemmano,12.58282996,43.90433450
99005,Misano Adriatico,12.69323617,43.97336095
99006,Mondaino,12.67138147,43.85602804
99008,Montefiore Conca,12.61126491,43.89067059
99009,Montegridolfo,12.68914287,43.85906274
99011,Morciano di Romagna,12.64593717,43.91374175
99013,Riccione,12.65505776,44.00002553
99014,Rimini,12.56562951,44.06090086
99015,Saludecio,12.66880924,43.87266832
99016,San Clemente,12.62560514,43.93224578
99017,San Giovanni in Marignano,12.71245963,43.93898654
99018,Santarcangelo di Romagna,12.44702296,44.06289157
99020,Verucchio,12.42138257,43.98370542
99021,Casteldelci,12.15511919,43.79139375
99022,Maiolo,12.31087171,43.87363360
99023,Novafeltria,12.28926775,43.89583724
99024,Pennabilli,12.26477255,43.81831060
99025,San Leo,12.34328015,43.89617961
99026,Sant'Agata Feltria,12.20845348,43.86404084
99027,Talamello,12.28613193,43.90490445
99028,Poggio Torriana,12.3868,43.9850
99029,Montescudo - Monte Colombo,12.5533,43.9211
100001,Cantagallo,11.10781011,44.02826833
100002,Carmignano,11.01834807,43.81383287
100003,Montemurlo,11.03713720,43.92690099
100004,Poggio a Caiano,11.05585446,43.81628696
100005,Prato,11.09703315,43.88062274
100006,Vaiano,11.12331368,43.96864659
100007,Vernio,11.15575937,44.05334478
101001,Belvedere di Spinello,16.88684476,39.21368354
101002,Caccuri,16.78028917,39.22719992
101003,Carfizzi,16.97610613,39.30619441
101004,Casabona,16.95829910,39.24846194
101005,Castelsilano,16.76686837,39.27061057
101006,Cerenzia,16.78280961,39.24504071
101007,Cirò,17.05965462,39.38168502
101008,Cirò Marina,17.13083844,39.36529092
101009,Cotronei,16.69678105,39.18958882
101010,Crotone,17.12539245,39.08036861
101011,Crucoli,17.00369769,39.42468725
101012,Cutro,16.98195396,39.03319468
101013,Isola di Capo Rizzuto,17.09565075,38.95903336
101014,Melissa,17.02282168,39.30518813
101015,Mesoraca,16.79386451,39.08252434
101016,Pallagorio,16.91335025,39.30831843
101017,Petilia Policastro,16.79270604,39.11064945
101018,Roccabernarda,16.87173066,39.13395116
101019,Rocca di Neto,17.00234034,39.19170933
101020,San Mauro Marchesato,16.92253935,39.10276548
101021,San Nicola dell'Alto,16.97575675,39.28820184
101022,Santa Severina,16.91496355,39.14784350
101023,Savelli,16.78082128,39.31229782
101024,Scandale,16.95852503,39.12313864
101025,Strongoli,17.05273017,39.26750146
101026,Umbriatico,16.91718776,39.35281114
101027,Verzino,16.86168109,39.31247790
102001,Acquaro,16.18996399,38.55558146
102002,Arena,16.20999999,38.56295629
102003,Briatico,16.03415520,38.72445456
102004,Brognaturo,16.34247722,38.60153042
102005,Capistrano,16.28869251,38.69067014
102006,Cessaniti,16.02959092,38.66395230
102007,Dasà,16.19644659,38.56536828
102008,Dinami,16.14770415,38.52963719
102009,Drapia,15.91122353,38.66611711
102010,Fabrizia,16.30309317,38.48357691
102011,Filadelfia,16.29343449,38.78355638
102012,Filandari,16.03138461,38.61541349
102013,Filogaso,16.23087033,38.68091561
102014,Francavilla Angitola,16.27066608,38.77801727
102015,Francica,16.10169169,38.61831486
102016,Gerocarne,16.22068674,38.58715265
102017,Ionadi,16.05444962,38.62781794
102018,Joppolo,15.89747029,38.58390789
102019,Limbadi,15.96202569,38.55879726
102020,Maierato,16.19233423,38.70706608
102021,Mileto,16.05989910,38.60321441
102022,Mongiana,16.31924156,38.51343965
102023,Monterosso Calabro,16.28738960,38.71793200
102024,Nardodipace,16.34295565,38.47418003
102025,Nicotera,15.93189887,38.54358682
102026,Parghelia,15.92423588,38.68183660
102027,Pizzo,16.16159449,38.73590531
102028,Pizzoni,16.24949156,38.62342078
102029,Polia,16.31405456,38.75092029
102030,Ricadi,15.86639112,38.62421334
102031,Rombiolo,16.00158118,38.59761794
102032,San Calogero,16.01327729,38.57066223
102033,San Costantino Calabro,16.07081575,38.63339201
102034,San Gregorio d'Ippona,16.10173844,38.64330445
102035,San Nicola da Crissa,16.28624651,38.66437900
102036,Sant'Onofrio,16.14283521,38.69652140
102037,Serra San Bruno,16.32694650,38.57357167
102038,Simbario,16.33826797,38.61080156
102039,Sorianello,16.23286745,38.59224575
102040,Soriano Calabro,16.23011086,38.59645359
102041,Spadola,16.33651103,38.60364244
102042,Spilinga,15.90583616,38.62855215
102043,Stefanaconi,16.12717322,38.67620452
102044,Tropea,15.89789231,38.67862874
102045,Vallelonga,16.29598601,38.64696316
102046,Vazzano,16.24599797,38.63353666
102047,Vibo Valentia,16.10157559,38.67624141
102048,Zaccanopoli,15.93068747,38.66409872
102049,Zambrone,15.98982134,38.69877958
102050,Zungri,15.98363574,38.65678215
103001,Antrona Schieranco,8.11509976,46.06141305
103002,Anzola d'Ossola,8.34746103,45.98947805
103003,Arizzano,8.58310897,45.95560733
103004,Arola,8.35875818,45.80953519
103005,Aurano,8.58799522,45.99871062
103006,Baceno,8.31948395,46.26149142
103007,Bannio Anzino,8.14618751,45.98446545
103008,Baveno,8.50483277,45.90891863
103009,Bee,8.58023117,45.96272502
103010,Belgirate,8.57158795,45.83835016
103011,Beura-Cardezza,8.29933657,46.07888063
103012,Bognanco,8.20639541,46.12278070
103013,Brovello-Carpugnino,8.53319491,45.84274418
103014,Calasca-Castiglione,8.17024308,46.00382348
103015,Cambiasca,8.54113201,45.96429341
103016,Cannero Riviera,8.67933134,46.02206094
103017,Cannobio,8.70019280,46.06172035
103018,Caprezzo,8.56128575,45.98065482
103019,Casale Corte Cerro,8.41505526,45.91677748
103020,Cavaglio-Spoccia,8.64572023,46.06916210
103021,Ceppo Morelli,8.06670957,45.97136783
103022,Cesara,8.36593391,45.83509710
103023,Cossogno,8.51002439,45.96398123
103024,Craveggia,8.48978584,46.14063555
103025,Crevoladossola,8.30357753,46.15604302
103026,Crodo,8.32341150,46.22345888
103027,Cursolo-Orasso,8.56659126,46.09784122
103028,Domodossola,8.29204242,46.11529474
103029,Druogno,8.43180731,46.13534934
103030,Falmenta,8.59046809,46.07185915
103031,Formazza,8.42672956,46.37672806
103032,Germagno,8.38796347,45.89247510
103033,Ghiffa,8.61707384,45.95635016
103034,Gignese,8.50989111,45.86057481
103035,Gravellona Toce,8.43142163,45.92758971
103036,Gurro,8.57011459,46.08595940
103037,Intragna,8.57634414,45.99529796
103038,Loreglia,8.37102962,45.90636433
103039,Macugnaga,7.96781758,45.96863285
103040,Madonna del Sasso,8.36813800,45.79234550
103041,Malesco,8.50035882,46.12665240
103042,Masera,8.32647658,46.13697091
103043,Massiola,8.31968051,45.91223892
103044,Mergozzo,8.45293267,45.96098140
103045,Miazzina,8.52391779,45.97521934
103046,Montecrestese,8.32648378,46.16547860
103047,Montescheno,8.23290672,46.06660256
103048,Nonio,8.37679520,45.84505972
103049,Oggebbio,8.65287539,45.99691478
103050,Omegna,8.40892832,45.87561647
103051,Ornavasso,8.41577350,45.96919318
103052,Pallanzeno,8.25785894,46.04346862
103053,Piedimulera,8.25981036,46.02709470
103054,Pieve Vergonte,8.26848611,46.00555648
103055,Premeno,8.59146288,45.97712327
103056,Premia,8.33953232,46.26883718
103057,Premosello-Chiovenda,8.32942323,46.00273542
103058,Quarna Sopra,8.37223871,45.87304659
103059,Quarna Sotto,8.36388175,45.86822819
103060,Re,8.54437265,46.13055610
103061,San Bernardino Verbano,8.52017874,45.95679481
